,text,label
4," I guess I was stunned for a moment , then I quickly ran away to get help . ",0
3," Well , he is a hard case . Everyone would feel headache about him . ",0
1, I'd like to work in a law firm to enrich my experience and put what I've learned into practice . ,0
2," Well , I like the styte , but I don't think the color fits me . Could you bring me a green one ? ",0
4, That's very good . Shall we sign a contract now ? ,0
0,"Excuse me , can you tell me where central Park Street is ? ",0
3," As you know , I am a sports fan . And these papers are famous for their sports section . So I will feel relaxed after grasping some information I am interested in . ",0
0,What's the cheapest way to go there ? ,0
0,How do you do . I ' m Mark Rancor . ,0
3, Wait . This is sounding like a major list . Why don't you just come with me ? ,0
6," Actually , many of the characters are the same or very similar in both Chinese and Japanese , so they ' re easy for me . ",0
11," No , thank you . ",0
10, How long will it take ? I hope it won't be too long . ,0
6, How many bottles have you got with you ? ,0
6," Don't worry.In fact , it is very easy to find what you want . Can you see the sign on top of every shelf . It clearly tells you what things are displayed on every shelf . ",0
6," Oh , my son looks like a grown-up . ",0
0,Would you like to see our new shirts ? ,0
10," Okay , I think that I understand . ",0
1," Horowitz , I beg to differ . Even in your most recent study , the investigative approach was flawed ! You know as well as I do that the collection of data was not systematic , and there is a large margin of error . To draw a definitive conclusion based on that data would be misleading ",0
1," Yes , please bring us two steaks . ",0
5," Oh , believe it or not , I came across an article the other day , saying that pizza is a healthy food . ",0
1," For what time , sir ? ",0
6, Never should you give an answer completely beside the point . ,0
4," Because of work , I can only go look at houses on the weekend . ",0
4," I suggest you read English texts aloud every day , and try to speak more . That will be beneficial to cultivate your sense of the language . ",0
0,Have you got any plans for the coming holiday ? ,0
10, you shouldn't take it too seriously . It might be a lie . ,0
2, I don't know . I'm pretty full . What are we having ? ,0
1, You are the leading company in the computer industry . ,0
11," Unfortunately , you'll have to go to the computer lab for your printing needs . ",0
1, All right . How about this one by the window ? ,0
2," Well , that too . I mean that it's kind of sweet . See if you can guess what's in it . ",0
5," Yes , they do . But you can only access all the articles if you have a subscription . ",0
0,Are there any hobbies you do ? ,0
2," For starters , we should start doing more outdoor activities . That way we'll get some exercise . ",0
3, Sure . Let me see ... at 6:15 a . m . local time tomorrow . ,0
7," Hi , I'm back ! Hmm ... your hair is pretty damaged , and you've got split ends . ",0
1," Oh ! Good evening . I'm sorry , but she is not in . She's gone out to the theatre ",0
0,What kind of job have you ever had ? ,0
1, I bet my button dollar that he won't . He is no more than a nine day's wonder . ,0
6, How am I going to get home ? ,0
7, Here's a similar aluminum pan . But it has a heat-resistant handle . ,0
12," Oh , it's such a pain . We'd better go to a store later . ",0
8," OK , I'll call ahead . ",0
7," On Wednesday , you are going to London . Don't forget your train leaves at 9.30 am . ",0
4, I wonder how long this weather can last . ,0
7, I sure would . ,0
5, How Ay people will be there at dinner ? ,0
2," Sorry , I can ' t.My mother doesn ' t want me to be late . I really have to go . ",0
2, What about water pollution instead of pollution ? ,0
3, For which one ? ,0
5, The facial will start with thorough cleansing . ,0
11," 3 Yuan , please . ",0
1," Yes , I'd like to look at some suits . ",0
11, That's all there is to it . ,0
3, Sure.How much is it ? ,0
3," Yes . You can take No . 846 from here , but you have to get off at Nanchengmen stop and change to No . 106 . ",0
1, They will be ready in about half an hour . Do you need anything else ? ,0
12, Where's Boston . ,0
14, Sure . You can fully enjoy your time together . ,0
1," Yeah , the doctor said that I can leave soon . I really miss home . ",0
8," That being the case , I don ' t think that I am going to show the income next time . ",0
3," Oh , does he play the piano ? ",0
4," I think I ‘ d say norway . It has many picturesque fjords , waterfalls , and mountains . ",0
7, The weather forecasters are not good at predicting the weather would be like.our weather is so changeable . ,0
3," Would you fill out this form , please ? ",0
6, How much for the shirts ? ,0
1," I see , we have an explanation left on the table . If you follow the direction , it ' s quite simple . ",0
1, What the magic ward to say if you want something good to happen ? ,0
8, What's your favorite kind ? ,0
4," Number 13 buses run much more frequently , don't they ? ",0
3," Oh , come on , as long as it looks good on her . ",0
13," I would like that Anna , but I think I ' ll need a little space for a bit . ",0
4, Do people get married young ? ,0
6," Yes , I will find one for you . Here you are . It's made of exceptionally good quality , pure wool , and is very soft . ",0
0,How long can I keep these books ? ,0
10," That's right , maybe then you'll respect my rules . ",0
3, I'm going to be a clerk . ,0
10, Absolutely . But it takes great perseverance to master . ,0
1, Yes . This is room 804 . I can't find my coat . I was wondering if it's in the lost and found . ,0
0,Do you know where Helen is ? ,0
4, I'm afraid you must give up the cash . Are you insured ? ,0
0,Are you looking for something special ? ,0
5, Six hundred US dollars . ,0
4," It's boring , right ? ",0
1, Good morning . I want to buy a lipstick for my wife because it is her birthday today . ,0
4," Yes , sure . It is No . 50 in the Fifth Avenue where there is a fairground and a museum . ",0
3, All right . What do you want me to get ? ,0
3," Then , it would be a little bit harder to find out your way . Do you remember the name of the street , or one or two landmarks ? ",0
11, Is it safe to job hunt on the Internet ? ,0
4," It is not an easy job . The government is working on it . Lots of trees have been planted in the north of the capital . Also , methods of generating rain are being used by the government to fight against the drought . But of course , it will not work overnight . So , have you come out with a new plan for today ? ",0
4," There will be no charge at all . However you must show us the receipt . Could you sign it here , please ? ",0
8, The doctor prescribed an ointment and gave me a shot . ,0
2, How about a cup of coffee ? ,0
4," Well , What kind of movies do you like ? ",0
4, Why not ? ,0
8," Very good , you can come here to work next month . ",0
3," I am sorry , I am just too excited and forget it . Can I look it through ? ",0
6, When will that be ? ,0
2," That would be okay if I had an Ethernet port . Unfortunately , my laptop uses wireless only . ",0
0,"Mary , we're going to the supermarket . Do you want to come ? ",0
0,I ' Ve just looked over your resume and I must admit I am quite impressed . ,0
3, And my new car . To think that he simply drove off with everything in my car . That's what hurts me most . ,0
14, Would you kindly spell it for me ? ,0
0,Have you ever been to Britain ? ,0
6, Here's twenty yuan . ,0
9, Of course . ,0
11," sure have . I want to offer my parents a better life ; so , I'll have to work very hard . ",0
5," OK . Here's your ticket , boarding pass , passport and baggage claim tag . You'll be boarding at Gate 8 . The boarding time is 9 a . m . ",0
0,"Excuse me , I'm looking for the Alands Morrissette album Supposed Former Infatuation Junkie . ",0
4," Well , the editor-in-chief heard that I had experience as an editor at another magadize and asked me if I was interested in becoming an assistant editor for him . ",0
